ID,Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
3663,3891,1,19,Scientist,132372.54,9903.43,6,8,18,2,37,10,-1.21,9,Bad,4566.15,26.71,13 Years and 8 Months,Yes,585.75,1264.37,High_spent_Small_value_payments,298.75,Poor
3664,4516,8,23,Lawyer,82340.83,5638.5,5,9,3,4,4,0,16.71,9,Bad,4199.82,37.22,8 Years and 2 Months,No,685.97,1176.06,Low_spent_Large_value_payments,742.49,Poor
3665,4340,3,63,Doctor,63137.7,1474.42,5,1,25,2,45,12,14.5,1,Standard,317.31,49.41,18 Years and 4 Months,NM,813.31,1090.31,Low_spent_Small_value_payments,408.92,Standard
3666,7410,6,60,Manager,139492.55,13091.17,1,6,13,1,-3,6,0.25,4,Good,267.82,41.82,29 Years and 1 Months,No,57.96,1069.17,Low_spent_Large_value_payments,963.94,Good
3667,1053,5,21,Mechanic,151522.75,3211.09,6,0,25,2,38,5,16.87,13,Standard,3144.89,44.55,27 Years and 3 Months,No,102.16,1436.31,High_spent_Small_value_payments,1268.15,Poor
3668,3575,2,46,Writer,175800.92,14016.54,9,7,24,8,48,8,19.2,3,Good,386.38,29.43,18 Years and 10 Months,Yes,704.18,1763.87,High_spent_Medium_value_payments,190.61,Good
3669,1615,4,42,Entrepreneur,119142.31,7596.05,8,3,16,8,28,23,12.45,11,Bad,2859.19,26.57,27 Years and 5 Months,No,1377.29,821.98,High_spent_Large_value_payments,4.78,Poor
3670,6944,8,26,Entrepreneur,88459.92,5633.49,1,7,11,7,59,17,15.25,2,Good,395.82,26.78,16 Years and 4 Months,Yes,1113.6,1950.34,High_spent_Large_value_payments,1490.6,Poor
3671,8404,1,20,Accountant,61894.93,11332.98,6,7,21,6,19,2,26.06,10,Standard,2396.74,34.5,26 Years and 10 Months,NM,814.54,805.9,Low_spent_Medium_value_payments,675.65,Standard
3672,1954,8,43,Architect,47794.1,13251.12,3,3,31,0,57,12,19.42,7,Good,2095.53,45.75,3 Years and 0 Months,No,42.72,1353.65,High_spent_Medium_value_payments,102.68,Poor
3673,2629,3,65,Writer,46197.41,6064.13,6,3,15,8,39,2,26.71,1,Standard,2954.67,26.49,15 Years and 3 Months,NM,102.42,540.49,Low_spent_Small_value_payments,882.75,Poor
3674,7859,8,60,Lawyer,79562.19,6584.28,9,4,1,1,20,12,14.33,1,Standard,1780.97,37.11,14 Years and 6 Months,NM,944.98,1495.11,Low_spent_Small_value_payments,1129.8,Standard
3675,9841,8,44,Mechanic,178603.68,6950.85,6,6,28,5,20,5,1.12,4,Standard,700.24,44.26,2 Years and 11 Months,Yes,287.59,776.62,High_spent_Small_value_payments,1201.87,Standard
3676,4278,8,53,Engineer,10145.13,13896.99,8,5,33,4,20,17,3.62,9,Good,4210.58,35.01,20 Years and 7 Months,No,863.84,764.23,Low_spent_Medium_value_payments,853.94,Poor
3677,6455,6,49,Lawyer,43525.0,10634.41,6,0,3,5,56,1,1.17,9,Bad,1496.5,32.51,14 Years and 10 Months,Yes,680.34,403.29,Low_spent_Small_value_payments,1019.27,Poor
3678,4801,6,18,Architect,42026.81,4316.57,6,5,15,7,55,19,6.73,9,Bad,337.31,30.4,2 Years and 2 Months,Yes,276.83,139.65,High_spent_Small_value_payments,714.39,Poor
3679,3561,5,33,Lawyer,131910.31,3427.0,7,2,33,7,-4,16,11.71,0,Bad,2502.97,38.01,10 Years and 7 Months,Yes,698.26,698.2,High_spent_Large_value_payments,929.64,Poor
3680,7539,5,68,Accountant,69922.4,4071.22,4,8,32,1,35,0,3.96,11,Good,4388.38,44.53,18 Years and 1 Months,No,1330.17,1199.66,Low_spent_Small_value_payments,1427.38,Standard
3681,1370,1,65,Writer,87734.34,4542.61,8,2,23,6,39,16,11.65,6,Good,1403.6,49.88,1 Years and 11 Months,Yes,337.04,91.84,Low_spent_Small_value_payments,1481.28,Poor
3682,1857,4,28,Accountant,35266.1,4068.61,4,8,26,1,8,4,7.75,8,Good,2253.76,46.08,7 Years and 5 Months,NM,1435.34,381.29,Low_spent_Large_value_payments,941.35,Standard
3683,5886,2,43,Scientist,78849.5,,7,4,17,0,31,8,14.44,13,Good,2012.84,33.58,25 Years and 2 Months,No,343.85,490.11,High_spent_Small_value_payments,875.88,Standard
3684,8485,7,57,Doctor,27543.97,2446.26,1,9,9,7,-4,3,10.0,1,Standard,241.94,22.38,10 Years and 10 Months,NM,684.82,374.99,Low_spent_Small_value_payments,518.26,Standard
3685,1383,4,18,Writer,100617.36,6300.49,9,7,5,8,-1,13,10.19,14,Standard,4341.73,23.62,9 Years and 9 Months,Yes,1084.44,206.04,Low_spent_Large_value_payments,486.36,Poor
3686,5334,4,43,Doctor,26649.52,9675.76,9,8,29,6,-4,7,12.17,9,Bad,3794.41,20.88,29 Years and 0 Months,Yes,1161.72,365.49,High_spent_Medium_value_payments,1386.74,Poor
3687,5290,4,45,Accountant,144386.42,4930.21,7,8,6,3,-5,22,29.58,0,Good,478.84,30.88,10 Years and 5 Months,NM,465.37,1871.1,Low_spent_Large_value_payments,997.73,Good
3688,3725,7,26,Engineer,106322.29,1726.9,8,6,21,6,42,12,14.48,8,Bad,660.83,34.45,13 Years and 8 Months,NM,24.73,1566.44,High_spent_Medium_value_payments,687.87,Poor
3689,7204,1,61,Mechanic,133074.54,1961.9,2,9,23,3,16,5,20.32,12,Standard,52.91,44.62,15 Years and 5 Months,Yes,938.81,1842.42,Low_spent_Medium_value_payments,998.92,Standard
3690,7111,7,39,Architect,81147.79,2588.73,7,0,2,6,35,13,9.59,12,Good,4928.59,22.57,16 Years and 5 Months,No,483.36,1779.99,High_spent_Large_value_payments,181.37,Poor
3691,5251,1,25,Developer,74853.52,12668.97,1,7,9,3,19,8,6.4,1,Bad,2080.9,26.84,29 Years and 8 Months,No,781.78,800.7,Low_spent_Medium_value_payments,1415.16,Poor
3692,1922,7,66,Lawyer,26695.51,10141.66,3,6,13,8,40,16,27.08,8,Good,4651.95,35.32,21 Years and 2 Months,Yes,97.0,738.55,Low_spent_Medium_value_payments,783.49,Poor
3693,3915,2,59,Lawyer,99055.45,1716.22,6,3,34,4,3,6,20.98,13,Bad,2100.72,45.49,1 Years and 10 Months,Yes,586.69,1554.78,Low_spent_Medium_value_payments,501.13,Poor
3694,8957,8,44,Developer,97465.37,6353.18,5,5,16,6,55,8,15.39,12,Good,519.0,22.63,23 Years and 1 Months,NM,946.71,1802.28,High_spent_Medium_value_payments,19.94,Standard
3695,4046,4,56,Entrepreneur,89577.35,4755.91,5,9,5,7,41,14,6.78,7,Bad,1716.62,27.3,22 Years and 2 Months,NM,124.83,1502.58,High_spent_Small_value_payments,1015.75,Poor
3696,2230,8,36,Doctor,135888.12,9008.17,9,1,1,4,-3,9,4.03,6,Good,2091.16,36.32,28 Years and 4 Months,Yes,709.71,1162.88,Low_spent_Small_value_payments,1454.35,Good
3697,8647,1,42,Architect,151525.75,8223.84,6,3,22,0,2,13,3.82,10,Bad,883.07,29.73,10 Years and 2 Months,Yes,655.49,1114.18,Low_spent_Large_value_payments,837.81,Standard
3698,5933,7,55,Writer,137634.24,7631.96,3,7,26,3,19,15,12.63,0,Standard,267.54,49.77,14 Years and 2 Months,Yes,468.08,927.21,Low_spent_Medium_value_payments,499.02,Good
3699,4940,2,38,Mechanic,34457.18,5266.08,2,3,34,2,30,1,25.62,3,Bad,1582.59,33.56,28 Years and 6 Months,NM,1478.49,909.3,Low_spent_Medium_value_payments,627.5,Poor
3700,7483,7,41,Manager,115750.12,2756.76,9,9,21,6,37,3,25.84,14,Bad,2696.47,47.34,6 Years and 6 Months,Yes,1461.46,112.95,Low_spent_Small_value_payments,853.03,Poor
3701,1203,8,41,Doctor,23654.93,11341.74,4,3,7,5,44,20,21.07,10,Standard,1276.63,48.23,10 Years and 11 Months,Yes,734.46,430.84,Low_spent_Medium_value_payments,1033.13,Poor
3702,1160,6,36,Writer,128085.79,13293.97,5,3,25,5,57,14,13.99,10,Standard,4793.42,27.78,27 Years and 3 Months,NM,282.65,287.56,High_spent_Medium_value_payments,275.0,Poor
3703,9960,2,67,Writer,74912.65,14206.94,9,9,12,1,28,10,3.22,6,Bad,2407.12,29.8,10 Years and 7 Months,NM,699.21,938.65,High_spent_Medium_value_payments,1402.68,Poor
3704,4748,4,64,Architect,32524.82,1632.39,5,8,31,5,4,20,11.76,5,Good,651.36,29.72,24 Years and 0 Months,No,1271.81,577.9,High_spent_Small_value_payments,621.47,Standard
3705,7718,3,19,Architect,156548.65,11306.7,7,1,27,7,21,10,19.32,0,Standard,2067.47,33.09,22 Years and 7 Months,NM,517.15,756.64,Low_spent_Small_value_payments,936.69,Standard
3706,3581,4,31,Teacher,114381.42,11116.35,2,6,22,4,7,22,15.83,6,Good,3538.5,21.89,17 Years and 5 Months,No,511.64,1942.97,High_spent_Medium_value_payments,1367.14,Poor
3707,2093,3,49,Lawyer,70303.24,14248.96,2,2,34,8,45,23,12.99,13,Standard,2435.74,44.22,27 Years and 4 Months,No,1213.41,1528.77,High_spent_Small_value_payments,867.53,Poor
3708,5500,2,59,Mechanic,15223.62,4391.39,4,3,17,1,10,12,9.99,14,Bad,1656.17,23.93,19 Years and 3 Months,Yes,942.12,279.22,Low_spent_Medium_value_payments,1025.32,Poor
3709,9799,6,49,Scientist,101342.74,11338.94,8,0,11,6,6,15,21.34,1,Bad,531.5,46.81,9 Years and 5 Months,Yes,607.95,1618.11,High_spent_Small_value_payments,949.78,Poor
3710,6710,8,45,Doctor,166948.4,1575.69,2,2,29,5,19,8,24.48,11,Standard,2297.78,37.3,11 Years and 0 Months,NM,777.98,884.43,Low_spent_Medium_value_payments,372.06,Good
3711,3875,6,65,Mechanic,111384.57,9763.69,7,1,34,5,43,20,20.3,12,Bad,486.93,34.44,12 Years and 0 Months,Yes,891.84,1708.8,High_spent_Large_value_payments,1444.42,Poor
3712,4191,1,56,Teacher,175180.6,5782.04,1,9,26,3,10,1,27.83,13,Good,1854.41,39.82,3 Years and 2 Months,NM,241.8,1519.44,High_spent_Small_value_payments,708.62,Good
3713,2837,6,57,Teacher,33196.69,11718.51,9,6,32,8,-4,1,22.3,12,Bad,581.12,47.99,4 Years and 9 Months,Yes,715.74,1037.24,High_spent_Large_value_payments,147.59,Poor
3714,1689,5,59,Mechanic,106611.87,13058.92,6,5,5,5,29,4,10.77,7,Bad,3380.8,28.9,25 Years and 4 Months,No,784.69,1439.31,Low_spent_Small_value_payments,1496.98,Poor
3715,4759,2,64,Architect,145681.26,5980.46,1,0,20,7,16,4,16.59,1,Bad,3863.02,28.11,15 Years and 0 Months,No,1493.03,1874.33,Low_spent_Medium_value_payments,975.03,Poor
3716,3103,8,57,Entrepreneur,99341.92,8263.32,6,7,7,7,42,4,12.65,3,Standard,1217.43,31.1,11 Years and 4 Months,Yes,378.94,1076.74,Low_spent_Medium_value_payments,912.72,Poor
3717,1365,8,30,Writer,25481.28,2467.14,5,8,23,3,58,13,14.12,5,Standard,373.58,34.6,5 Years and 10 Months,NM,371.84,298.06,Low_spent_Large_value_payments,1374.87,Poor
3718,9092,1,29,Manager,109090.62,6720.08,5,0,1,4,16,5,26.35,7,Bad,1735.15,22.27,19 Years and 9 Months,No,1141.28,1136.56,High_spent_Small_value_payments,812.8,Poor
3719,5172,8,25,Mechanic,113995.44,,5,4,3,1,41,15,5.53,11,Standard,2802.64,40.4,1 Years and 9 Months,Yes,502.66,93.85,High_spent_Medium_value_payments,540.6,Poor
3720,7033,6,32,Doctor,133880.57,3400.35,4,6,3,3,34,15,-4.54,10,Good,3839.69,35.63,26 Years and 8 Months,NM,84.33,907.56,Low_spent_Small_value_payments,262.11,Standard
3721,3378,2,43,Scientist,139405.96,13501.6,7,1,6,5,47,7,19.35,2,Good,2014.49,36.2,11 Years and 8 Months,Yes,1436.92,446.13,Low_spent_Small_value_payments,1215.87,Standard
3722,2205,4,29,Lawyer,141031.36,2902.85,9,5,31,1,-3,4,1.34,11,Good,1829.73,27.49,8 Years and 8 Months,NM,62.37,1291.0,High_spent_Small_value_payments,496.51,Good
3723,5988,6,60,Teacher,122785.55,9827.5,4,7,27,1,0,12,0.4,5,Good,4541.68,45.22,9 Years and 6 Months,NM,1379.03,798.63,High_spent_Medium_value_payments,774.6,Standard
3724,6669,7,68,Engineer,46687.9,13440.03,2,7,29,6,8,2,29.74,13,Bad,2248.43,31.94,27 Years and 1 Months,No,1219.13,1029.34,Low_spent_Large_value_payments,763.32,Poor
3725,3735,3,63,Entrepreneur,78720.08,13749.95,2,9,15,4,52,8,4.34,5,Standard,2236.09,39.57,22 Years and 0 Months,Yes,916.16,1783.49,High_spent_Large_value_payments,1110.6,Poor
3726,9490,2,44,Engineer,141942.1,12064.0,2,9,5,2,1,3,2.13,0,Good,2050.0,27.2,21 Years and 5 Months,No,1322.37,918.84,Low_spent_Large_value_payments,1026.26,Good
3727,1956,8,35,Writer,172082.59,3301.2,7,7,3,2,23,7,1.68,5,Bad,1816.1,44.49,20 Years and 6 Months,No,293.66,1994.67,High_spent_Large_value_payments,635.37,Poor
3728,7623,1,62,Architect,23420.98,12407.53,4,5,25,6,-3,15,9.43,0,Good,3642.41,28.99,18 Years and 6 Months,No,281.12,273.03,High_spent_Large_value_payments,639.06,Poor
3729,2474,4,53,Lawyer,101041.24,4727.22,4,5,32,2,7,24,9.33,8,Standard,1408.91,47.65,21 Years and 2 Months,NM,665.7,1714.65,Low_spent_Large_value_payments,405.5,Standard
3730,5460,5,66,Teacher,63128.79,13898.05,1,2,21,4,30,10,17.14,3,Standard,1893.88,33.64,21 Years and 0 Months,No,1494.76,726.78,Low_spent_Small_value_payments,511.38,Standard
3731,8002,4,68,Engineer,48316.96,10869.03,4,1,17,1,32,22,-1.37,4,Standard,1411.45,24.35,1 Years and 11 Months,No,13.81,1590.65,Low_spent_Medium_value_payments,1067.2,Poor
3732,7396,6,44,Engineer,95987.82,11950.8,6,4,9,2,54,18,17.24,0,Good,2851.59,38.34,25 Years and 3 Months,Yes,213.14,997.52,Low_spent_Small_value_payments,843.51,Poor
3733,3828,3,26,Manager,113035.19,2007.46,2,8,26,3,16,9,10.88,12,Good,4801.96,36.7,15 Years and 11 Months,No,1078.34,1046.23,Low_spent_Medium_value_payments,76.57,Standard
3734,3850,4,56,Mechanic,11661.28,9075.26,4,3,22,0,15,21,2.27,0,Good,1951.47,32.64,27 Years and 4 Months,Yes,387.49,1065.91,Low_spent_Small_value_payments,762.28,Standard
3735,3964,5,18,Developer,142635.12,12460.22,7,4,23,3,27,6,22.24,11,Bad,4841.02,44.59,2 Years and 11 Months,No,831.64,483.31,Low_spent_Large_value_payments,1432.57,Poor
3736,5594,7,24,Accountant,149379.96,13034.58,9,5,11,3,-2,11,11.59,8,Bad,3283.46,32.64,28 Years and 3 Months,NM,1071.35,106.74,Low_spent_Large_value_payments,163.94,Standard
3737,7644,1,43,Lawyer,174136.84,1206.57,2,5,10,2,38,22,20.1,5,Standard,3977.23,24.09,1 Years and 7 Months,NM,1260.78,1306.65,Low_spent_Large_value_payments,157.36,Poor
3738,3850,2,24,Accountant,40709.43,14136.06,8,3,23,8,-5,7,27.22,12,Standard,1665.02,20.86,4 Years and 0 Months,Yes,835.16,51.35,High_spent_Small_value_payments,1001.64,Standard
3739,1165,3,69,Developer,111073.94,1415.41,6,3,5,2,56,9,7.37,9,Good,1122.11,46.76,13 Years and 3 Months,Yes,151.37,1452.97,Low_spent_Medium_value_payments,1436.62,Poor
3740,1919,5,24,Scientist,82526.31,9526.17,8,7,26,1,16,4,26.43,13,Standard,2884.05,34.0,11 Years and 9 Months,No,1040.79,647.35,Low_spent_Small_value_payments,40.06,Poor
3741,9305,8,25,Architect,66920.73,10646.1,2,4,4,6,53,4,2.01,12,Standard,4953.76,36.89,17 Years and 8 Months,NM,751.59,792.1,High_spent_Large_value_payments,516.8,Poor
3742,4504,6,33,Mechanic,106157.69,2324.3,1,4,27,8,31,12,2.77,9,Bad,3550.95,23.44,4 Years and 5 Months,NM,1041.15,1505.77,High_spent_Small_value_payments,100.5,Poor
3743,1991,6,20,Scientist,143005.13,1481.77,7,8,34,5,17,1,18.23,5,Standard,3408.12,34.68,24 Years and 8 Months,Yes,85.76,301.8,Low_spent_Small_value_payments,398.72,Standard
3744,7047,6,62,Doctor,13918.97,11945.75,9,3,3,4,27,11,-1.41,4,Good,2250.51,36.0,18 Years and 8 Months,No,5.33,1299.06,Low_spent_Small_value_payments,831.78,Poor
3745,4839,8,27,Teacher,174798.02,6262.32,9,6,32,0,16,10,10.92,5,Bad,4397.42,33.96,19 Years and 0 Months,NM,1360.57,1145.31,High_spent_Medium_value_payments,663.18,Poor
3746,2258,8,67,Accountant,147679.87,2321.0,2,4,26,2,58,1,2.48,13,Good,3484.84,48.62,14 Years and 7 Months,Yes,852.64,834.02,Low_spent_Small_value_payments,544.99,Standard
3747,8609,3,24,Writer,137696.13,11629.88,4,8,18,8,56,14,14.98,7,Good,3374.42,37.14,17 Years and 9 Months,No,268.01,1251.21,High_spent_Small_value_payments,316.01,Standard
3748,9706,4,38,Doctor,139265.85,12858.12,1,7,7,7,48,19,23.24,6,Bad,1462.66,49.23,13 Years and 3 Months,Yes,1056.88,720.32,High_spent_Large_value_payments,929.18,Poor
3749,5804,3,54,Lawyer,76140.32,9140.88,7,7,13,8,52,6,-3.52,6,Good,4788.67,24.6,2 Years and 8 Months,No,1061.03,528.87,Low_spent_Small_value_payments,863.63,Poor
3750,1067,6,48,Teacher,137775.49,3089.56,2,9,6,7,6,7,9.47,8,Standard,1251.94,47.43,20 Years and 1 Months,NM,1372.25,178.72,High_spent_Medium_value_payments,994.63,Standard
3751,6660,7,40,Entrepreneur,75750.94,1016.16,4,9,31,0,12,2,20.57,8,Standard,2618.44,36.59,19 Years and 4 Months,Yes,1150.43,1181.21,High_spent_Medium_value_payments,1189.82,Standard
3752,5478,5,44,Engineer,162780.16,10751.4,2,2,4,7,54,16,6.98,12,Bad,1697.78,28.88,5 Years and 7 Months,NM,1258.07,1920.25,High_spent_Large_value_payments,1094.2,Poor
3753,9210,2,39,Accountant,40127.81,8611.98,1,8,4,7,-5,19,-3.54,8,Standard,903.88,42.37,8 Years and 8 Months,Yes,1253.07,1611.33,High_spent_Small_value_payments,1435.91,Standard
3754,4521,2,56,Mechanic,59699.06,10041.32,7,7,8,4,14,5,15.7,0,Good,720.47,36.69,0 Years and 0 Months,Yes,440.51,188.23,Low_spent_Small_value_payments,254.13,Standard
3755,1572,3,44,Mechanic,103727.38,12347.22,6,2,11,5,11,21,-0.79,11,Bad,1464.45,37.27,2 Years and 7 Months,NM,782.8,438.89,Low_spent_Large_value_payments,1427.11,Poor
3756,8082,6,66,Doctor,64265.88,6966.03,2,9,2,1,43,24,7.95,10,Bad,3444.9,25.16,15 Years and 4 Months,Yes,53.01,1298.76,Low_spent_Large_value_payments,258.21,Poor
3757,8832,8,21,Doctor,82120.33,2568.12,4,0,18,0,16,14,29.67,10,Good,4873.91,40.4,9 Years and 5 Months,No,64.14,4.1,High_spent_Medium_value_payments,1264.26,Poor
3758,6395,1,41,Architect,93711.86,14147.76,3,4,18,7,27,12,8.93,5,Good,4266.34,28.82,10 Years and 7 Months,No,1321.83,1126.21,High_spent_Large_value_payments,1182.67,Standard
3759,3258,7,40,Engineer,155580.07,8542.72,3,3,22,6,20,22,24.5,14,Good,1090.14,30.67,14 Years and 3 Months,No,76.62,1947.97,Low_spent_Large_value_payments,999.1,Standard
3760,7039,3,65,Manager,98942.68,9537.18,3,7,12,3,21,12,25.09,4,Bad,392.06,47.2,24 Years and 11 Months,Yes,823.37,704.24,High_spent_Medium_value_payments,1059.37,Poor
3761,1650,6,36,Accountant,71618.17,14054.44,4,5,17,6,54,11,4.2,7,Bad,3433.4,25.38,25 Years and 3 Months,Yes,1392.97,1787.06,High_spent_Medium_value_payments,1037.29,Poor
3762,6741,4,59,Scientist,52115.15,14028.49,1,9,17,1,28,13,15.84,10,Good,150.17,46.6,25 Years and 11 Months,Yes,308.21,215.64,High_spent_Small_value_payments,794.87,Standard
3763,7838,2,20,Lawyer,79474.92,8923.74,1,4,29,1,46,8,28.16,9,Bad,4295.61,35.01,9 Years and 4 Months,NM,664.04,92.96,Low_spent_Small_value_payments,48.98,Poor
3764,3587,2,44,Accountant,97675.14,5026.08,7,8,16,6,49,9,16.22,12,Good,4127.74,25.36,21 Years and 5 Months,Yes,971.45,694.67,High_spent_Small_value_payments,869.34,Standard
3765,8876,7,20,Developer,136839.53,14959.01,5,5,11,2,55,4,23.46,7,Standard,3968.5,44.35,11 Years and 10 Months,Yes,842.75,1157.59,High_spent_Large_value_payments,583.69,Poor
3766,4262,2,45,Accountant,30578.29,10467.6,3,2,22,5,44,20,11.19,7,Bad,2762.1,39.57,23 Years and 10 Months,NM,545.44,1669.14,Low_spent_Large_value_payments,408.55,Poor
3767,2338,1,34,Developer,47673.56,6599.8,9,5,30,6,57,4,20.18,4,Bad,4867.67,30.4,12 Years and 8 Months,Yes,1181.45,370.74,Low_spent_Small_value_payments,735.19,Poor
3768,5996,6,48,Entrepreneur,74541.18,8749.68,5,3,8,6,58,20,-4.24,9,Bad,2291.83,29.02,15 Years and 0 Months,NM,614.15,523.1,Low_spent_Medium_value_payments,1272.16,Poor
3769,6780,6,27,Entrepreneur,71267.73,6704.84,3,4,18,3,8,19,22.56,10,Good,4932.66,32.63,18 Years and 6 Months,NM,579.14,957.65,High_spent_Large_value_payments,867.53,Poor
3770,3827,7,66,Engineer,76597.17,13413.93,9,5,16,2,45,5,18.51,9,Bad,4409.36,24.09,27 Years and 2 Months,NM,32.39,691.74,High_spent_Medium_value_payments,1447.14,Poor
3771,6232,6,39,Accountant,144898.61,7651.49,1,8,20,0,21,11,7.56,0,Good,632.71,44.28,29 Years and 4 Months,NM,1296.85,8.64,Low_spent_Small_value_payments,630.86,Good
3772,3217,8,47,Entrepreneur,65106.25,12494.1,9,2,8,6,34,16,9.59,12,Bad,4474.49,28.36,3 Years and 4 Months,NM,1499.09,661.15,Low_spent_Large_value_payments,252.42,Poor
3773,4539,7,66,Architect,95322.69,12730.5,5,0,30,8,3,15,6.43,3,Bad,1524.34,44.81,2 Years and 2 Months,No,1114.92,521.54,High_spent_Medium_value_payments,471.99,Poor
3774,8845,6,38,Accountant,116064.2,12505.52,6,1,29,0,50,17,13.35,6,Bad,3841.25,41.94,12 Years and 11 Months,No,1456.48,1010.2,High_spent_Medium_value_payments,217.0,Poor
3775,5383,1,53,Entrepreneur,49470.35,11055.08,2,7,13,4,33,24,-1.2,1,Bad,1.05,48.26,27 Years and 9 Months,Yes,743.25,232.09,Low_spent_Large_value_payments,1027.32,Poor
3776,3961,5,40,Writer,132178.22,12939.26,8,3,17,3,9,21,24.57,6,Standard,1379.24,22.97,12 Years and 7 Months,Yes,872.43,1370.13,Low_spent_Medium_value_payments,239.28,Standard
3777,4226,3,55,Writer,103008.92,6298.66,3,6,17,1,12,5,11.73,4,Standard,3792.24,30.48,18 Years and 7 Months,Yes,1326.95,588.11,High_spent_Small_value_payments,777.38,Poor
3778,7837,3,29,Teacher,85952.8,2428.22,1,1,9,6,46,9,-3.49,5,Standard,4861.74,38.72,4 Years and 0 Months,Yes,785.95,459.78,High_spent_Large_value_payments,1385.12,Poor
3779,8031,6,42,Lawyer,147663.28,12762.85,7,9,2,6,55,19,14.35,5,Good,854.81,45.76,17 Years and 11 Months,Yes,107.22,609.19,High_spent_Large_value_payments,650.79,Standard
3780,4716,4,37,Writer,51394.19,7873.99,3,7,24,7,31,20,27.57,14,Standard,2297.06,24.67,22 Years and 0 Months,NM,1107.61,918.69,High_spent_Medium_value_payments,604.08,Poor
3781,4414,2,66,Lawyer,160139.92,2608.74,4,9,21,2,47,8,-1.94,4,Good,2935.85,45.84,17 Years and 0 Months,No,208.51,1775.22,Low_spent_Small_value_payments,304.7,Standard
3782,2448,1,66,Mechanic,105378.29,2437.44,5,8,2,5,6,1,-0.69,9,Standard,4762.81,22.01,25 Years and 6 Months,No,514.49,1374.79,Low_spent_Medium_value_payments,1130.68,Poor
3783,1570,4,59,Architect,113559.73,3061.24,1,6,5,3,19,2,8.55,6,Good,2266.34,34.23,1 Years and 9 Months,No,1266.69,354.76,Low_spent_Medium_value_payments,456.38,Good
3784,3904,8,24,Entrepreneur,158760.02,11463.82,9,9,17,2,19,9,20.75,3,Bad,4667.67,22.53,2 Years and 10 Months,NM,416.47,1345.31,High_spent_Medium_value_payments,1485.6,Poor
3785,3505,4,46,Engineer,148989.06,10894.16,7,0,24,3,15,7,16.16,12,Bad,4890.94,24.5,26 Years and 10 Months,No,1401.8,306.27,High_spent_Small_value_payments,250.14,Poor
3786,1917,6,65,Engineer,112265.55,3694.23,2,1,8,0,1,8,11.03,0,Standard,4708.16,43.25,22 Years and 0 Months,NM,1222.83,637.25,Low_spent_Small_value_payments,3.36,Poor
3787,7982,1,46,Writer,138041.91,12826.31,1,8,30,6,43,20,29.75,8,Good,3743.65,20.56,11 Years and 3 Months,No,1452.25,926.28,High_spent_Small_value_payments,809.13,Standard
3788,8427,3,30,Developer,83664.31,4794.39,2,9,22,6,33,18,1.5,6,Bad,631.15,36.66,22 Years and 1 Months,NM,157.28,1272.31,High_spent_Small_value_payments,102.96,Poor
3789,7336,2,20,Architect,103054.22,12060.4,3,6,24,6,43,0,23.76,8,Bad,3012.07,22.95,19 Years and 8 Months,Yes,442.05,940.16,Low_spent_Large_value_payments,554.49,Poor
3790,2678,3,19,Mechanic,20551.92,7741.04,3,2,26,1,28,1,-0.67,11,Standard,3767.63,44.34,22 Years and 2 Months,Yes,1186.77,1167.07,High_spent_Small_value_payments,677.47,Poor
3791,1615,4,33,Scientist,25275.85,11187.99,8,4,8,0,10,19,1.29,10,Good,4774.53,44.25,18 Years and 10 Months,NM,1010.17,1365.52,Low_spent_Large_value_payments,372.49,Poor
3792,8086,8,47,Architect,151002.32,6215.7,5,0,12,8,9,3,5.34,8,Bad,3889.8,41.08,19 Years and 3 Months,NM,1145.81,1923.43,High_spent_Medium_value_payments,1467.19,Poor
3793,5749,2,55,Teacher,20144.18,5729.4,9,9,14,1,34,15,25.56,6,Good,2694.67,42.68,28 Years and 11 Months,NM,1308.65,1811.61,High_spent_Small_value_payments,517.24,Poor
3794,4505,5,23,Engineer,38797.85,,3,2,30,4,1,20,10.55,14,Good,1025.82,37.72,23 Years and 5 Months,No,408.37,1013.1,Low_spent_Small_value_payments,217.05,Good
3795,5529,4,62,Developer,145291.55,1301.29,6,3,31,4,34,24,8.85,1,Good,2285.28,34.56,21 Years and 7 Months,Yes,1458.56,1485.59,Low_spent_Medium_value_payments,55.98,Standard
3796,2135,3,24,Teacher,10194.81,14641.26,4,3,28,7,16,11,12.18,10,Good,3191.5,32.3,10 Years and 7 Months,No,1139.22,877.47,Low_spent_Medium_value_payments,464.13,Standard
3797,9566,3,22,Engineer,58008.74,10004.15,8,6,27,0,53,1,17.08,1,Good,1623.0,39.84,23 Years and 11 Months,Yes,1421.75,1932.08,Low_spent_Medium_value_payments,1231.59,Standard
3798,8226,6,24,Mechanic,109286.57,6941.26,1,4,1,6,-1,14,9.82,3,Standard,2282.25,31.48,16 Years and 7 Months,No,163.39,155.39,High_spent_Large_value_payments,368.9,Standard
